ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_miles,status,estimated_fare,amount,method,paid_date,driver_static_rating
10672,1374,1847,9/23/2022 15:06,9/23/2022 15:16,9/23/2022 15:25,Los Angeles,Calgary,12.27211155,completed,55.45,55.45,Credit Card,9/23/2022 15:56,5
10674,5364,1944,4/14/2023 9:01,4/14/2023 9:02,4/14/2023 9:47,Calgary,Chicago,12.86241565,cancelled,55.47,0,voucher,4/14/2023 9:49,4.3
10675,3764,451,1/31/2023 12:18,1/31/2023 12:26,1/31/2023 13:09,Ottawa,Vancouver,17.06289535,completed,75.57,75.57,paypal,1/31/2023 13:37,4.5
10676,3348,145,12/29/2023 21:11,12/29/2023 21:17,12/29/2023 21:55,Ottawa,Boston,16.00034797,completed,73.39,73.39,Credit Card,12/29/2023 22:31,4.6
10677,7742,584,9/25/2023 5:05,9/25/2023 5:14,9/25/2023 5:40,Calgary,Montreal,11.25306026,completed,43.51,43.51,voucher,9/25/2023 6:16,5
10678,8861,1814,1/2/2023 20:52,1/2/2023 21:04,1/2/2023 21:23,Chicago,Los Angeles,10.63790125,cancelled,38.89,0,cash,1/2/2023 22:22,4.9
10679,5081,472,12/12/2021 13:30,12/12/2021 13:39,12/12/2021 14:35,Vancouver,Chicago,11.51403681,completed,43.06,43.06,paypal,12/12/2021 15:28,3.3
10680,3109,516,3/18/2024 11:34,3/18/2024 11:36,3/18/2024 12:29,San Francisco,Chicago,2.727826314,completed,10.08,10.08,Credit Card,3/18/2024 12:47,4.9
10681,9456,1257,11/7/2023 14:06,11/7/2023 14:21,11/7/2023 15:16,Toronto,Toronto,4.194265972,completed,13.84,13.84,voucher,11/7/2023 16:15,5
10682,6904,1496,4/27/2024 4:35,4/27/2024 4:49,4/27/2024 5:49,Calgary,Montreal,11.6258839,completed,52.32,52.32,Credit Card,4/27/2024 6:01,5
10683,1849,198,8/31/2024 6:51,8/31/2024 7:06,8/31/2024 7:26,Vancouver,Los Angeles,10.21536779,cancelled,49.31,0,paypal,8/31/2024 8:05,4.6
10684,4620,1026,4/19/2023 8:51,4/19/2023 8:59,4/19/2023 9:51,Chicago,New York,17.87689363,completed,80.09,80.09,paypal,4/19/2023 10:44,4.7
10685,9942,1799,12/25/2022 5:13,12/25/2022 5:24,12/25/2022 5:39,Boston,Calgary,14.36613767,completed,54.4,54.4,cash,12/25/2022 6:35,5
10688,228,205,10/6/2021 19:11,10/6/2021 19:13,10/6/2021 20:09,Ottawa,Chicago,11.30898381,completed,45.15,45.15,voucher,10/6/2021 21:04,3.8
10689,4750,827,3/8/2024 18:21,3/8/2024 18:25,3/8/2024 18:42,New York,Chicago,13.00533138,completed,60.18,60.18,cash,3/8/2024 19:25,5
10690,3733,1701,6/8/2023 15:38,6/8/2023 15:51,6/8/2023 16:33,Los Angeles,Ottawa,7.69259448,completed,32.44,32.44,paypal,6/8/2023 17:27,4.7
10691,2520,1628,2/1/2023 2:29,2/1/2023 2:41,2/1/2023 3:05,New York,Boston,15.2360595,cancelled,61.21,0,voucher,2/1/2023 3:43,5
10692,9941,326,4/22/2024 1:05,4/22/2024 1:07,4/22/2024 1:26,Chicago,Calgary,9.183889048,completed,45.38,45.38,Credit Card,4/22/2024 1:49,3.9
10693,9957,1777,11/13/2023 20:18,11/13/2023 20:33,11/13/2023 21:32,New York,Montreal,9.519430325,completed,38.83,38.83,paypal,11/13/2023 22:19,4.2
10694,8711,536,6/21/2024 8:26,6/21/2024 8:27,6/21/2024 8:35,Los Angeles,Toronto,10.53848161,completed,40.2,40.2,cash,6/21/2024 9:35,4.5
10695,3355,1170,12/7/2021 19:27,12/7/2021 19:33,12/7/2021 19:45,Boston,New York,1.286241565,completed,15.07,15.07,Credit Card,12/7/2021 20:00,4.9
10696,9881,628,7/9/2024 16:11,7/9/2024 16:21,7/9/2024 16:34,New York,Toronto,17.1871699,completed,76.77,76.77,cash,7/9/2024 17:22,4.4
10698,9400,1178,6/4/2022 22:26,6/4/2022 22:38,6/4/2022 22:49,Calgary,Chicago,13.36572757,cancelled,61.69,0,voucher,6/4/2022 23:38,4.5
10699,3680,258,7/29/2022 10:28,7/29/2022 10:43,7/29/2022 11:43,Montreal,Los Angeles,10.25265015,completed,50.41,50.41,paypal,7/29/2022 12:28,4.1
10700,9412,585,12/28/2023 10:46,12/28/2023 10:55,12/28/2023 11:18,Montreal,San Francisco,4.511166068,completed,17.2,17.2,cash,12/28/2023 11:19,4.6
10701,5897,739,10/17/2022 12:59,10/17/2022 13:09,10/17/2022 13:51,New York,Boston,16.42288143,completed,63.75,63.75,Credit Card,10/17/2022 14:28,5
10702,6534,1744,6/30/2022 8:53,6/30/2022 8:58,6/30/2022 9:23,Boston,Toronto,13.60806293,completed,52.12,52.12,cash,6/30/2022 10:17,5
10703,7832,629,1/17/2022 18:16,1/17/2022 18:21,1/17/2022 18:55,Ottawa,Vancouver,10.63168752,cancelled,41.8,0,paypal,1/17/2022 19:34,4.5
10704,4821,1303,1/17/2022 23:45,1/17/2022 23:48,1/18/2022 0:23,Boston,Boston,15.77665378,cancelled,67.16,0,voucher,1/18/2022 0:23,4.4
10705,9567,1264,7/18/2023 10:44,7/18/2023 10:51,7/18/2023 10:59,San Francisco,Boston,12.27211155,completed,49.88,49.88,Credit Card,7/18/2023 10:59,4
10706,6941,242,5/19/2024 6:40,5/19/2024 6:42,5/19/2024 6:56,Toronto,Vancouver,5.368660445,completed,22.44,22.44,cash,5/19/2024 7:52,4.4
10707,4435,1561,11/28/2021 5:10,11/28/2021 5:18,11/28/2021 5:59,Montreal,Los Angeles,7.015298197,completed,32.2,32.2,voucher,11/28/2021 6:17,4.5
10708,9150,578,11/7/2021 23:20,11/7/2021 23:24,11/8/2021 0:18,Vancouver,Chicago,17.0753228,completed,64.6,64.6,paypal,11/8/2021 1:16,4.9
10709,1760,1331,6/6/2024 9:51,6/6/2024 9:59,6/6/2024 10:23,Ottawa,New York,10.25265015,completed,48.07,48.07,Credit Card,6/6/2024 10:56,5
10710,7232,1127,9/10/2021 16:48,9/10/2021 16:56,9/10/2021 17:27,Ottawa,Calgary,9.736910783,completed,39.61,39.61,paypal,9/10/2021 17:54,4.7
10711,7877,1408,6/23/2021 11:51,6/23/2021 12:02,6/23/2021 12:33,San Francisco,Chicago,7.375694384,completed,24.92,24.92,paypal,6/23/2021 12:38,5
10712,7958,518,12/17/2021 22:17,12/17/2021 22:25,12/17/2021 22:50,Toronto,Vancouver,2.125094759,completed,5.8,5.8,paypal,12/17/2021 23:07,4
10713,7784,1006,3/3/2023 7:02,3/3/2023 7:07,3/3/2023 7:20,Los Angeles,Toronto,14.65196913,completed,55.42,55.42,Credit Card,3/3/2023 7:47,4.7
10714,9162,182,11/4/2022 6:14,11/4/2022 6:20,11/4/2022 7:06,Calgary,Calgary,4.859134801,completed,15.08,15.08,Credit Card,11/4/2022 7:16,4.1
10716,7440,699,7/22/2024 13:45,7/22/2024 13:49,7/22/2024 13:59,Montreal,Chicago,15.04343395,cancelled,58.43,0,cash,7/22/2024 14:11,5
10717,7658,1257,1/17/2023 7:12,1/17/2023 7:13,1/17/2023 7:45,Montreal,Ottawa,2.852100861,completed,18.54,18.54,voucher,1/17/2023 7:50,5
10719,2478,1129,8/21/2023 17:11,8/21/2023 17:14,8/21/2023 17:46,Chicago,San Francisco,13.8503983,cancelled,51.66,0,voucher,8/21/2023 17:48,4.5
10720,3948,1624,9/24/2022 5:53,9/24/2022 6:00,9/24/2022 6:56,Montreal,Calgary,12.88727056,completed,47.97,47.97,cash,9/24/2022 7:21,4.2
10721,130,334,5/15/2023 18:34,5/15/2023 18:44,5/15/2023 19:08,Montreal,Toronto,9.432438142,completed,44.01,44.01,voucher,5/15/2023 19:12,4.2
10722,6005,650,2/28/2022 15:09,2/28/2022 15:15,2/28/2022 16:14,Toronto,Toronto,13.98088657,cancelled,56.91,0,voucher,2/28/2022 17:00,4.8
10723,7973,1573,6/18/2022 5:36,6/18/2022 5:42,6/18/2022 6:36,Ottawa,Los Angeles,0.863708104,completed,5.49,5.49,Credit Card,6/18/2022 6:39,4.6
10724,9378,1364,11/9/2024 7:03,11/9/2024 7:12,11/9/2024 7:26,Toronto,Los Angeles,13.12960593,completed,55.87,55.87,Credit Card,11/9/2024 7:51,4
10725,9706,1854,7/15/2022 20:10,7/15/2022 20:21,7/15/2022 20:52,San Francisco,Montreal,10.06623833,completed,44.85,44.85,paypal,7/15/2022 21:24,5
10726,9939,727,9/18/2022 22:12,9/18/2022 22:20,9/18/2022 22:36,Boston,New York,8.537661402,cancelled,39.71,0,Credit Card,9/18/2022 23:01,4.5
10727,5268,565,10/2/2023 5:14,10/2/2023 5:19,10/2/2023 5:38,Montreal,San Francisco,2.628406676,completed,16.11,16.11,Credit Card,10/2/2023 6:20,5
10728,9555,463,1/12/2023 5:25,1/12/2023 5:30,1/12/2023 6:23,Vancouver,Ottawa,2.187232033,completed,7.13,7.13,Credit Card,1/12/2023 7:23,4.2
10729,9123,1035,10/17/2024 3:36,10/17/2024 3:44,10/17/2024 4:36,Montreal,Calgary,9.687200964,cancelled,42.55,0,voucher,10/17/2024 4:54,4.3
10730,3329,1052,3/23/2024 0:00,3/23/2024 0:11,3/23/2024 1:02,San Francisco,Ottawa,8.264257397,completed,30.25,30.25,Credit Card,3/23/2024 1:26,4.7
10731,9518,995,7/7/2021 14:12,7/7/2021 14:24,7/7/2021 14:52,Vancouver,Montreal,11.04800726,completed,44.91,44.91,cash,7/7/2021 15:17,4
10732,2364,1827,5/22/2023 14:40,5/22/2023 14:50,5/22/2023 15:14,Calgary,New York,17.2555209,completed,72.48,72.48,Credit Card,5/22/2023 15:53,4
10733,4091,1469,12/2/2021 19:08,12/2/2021 19:14,12/2/2021 20:05,Toronto,Calgary,10.86780916,completed,45.89,45.89,paypal,12/2/2021 20:47,3.9
10734,6630,1608,2/6/2022 21:35,2/6/2022 21:43,2/6/2022 22:39,Vancouver,Calgary,6.692184374,cancelled,28.69,0,cash,2/6/2022 22:45,5
10735,872,1177,11/27/2024 15:28,11/27/2024 15:32,11/27/2024 16:22,Montreal,Vancouver,10.14701679,completed,36.84,36.84,voucher,11/27/2024 16:47,3.7
10736,1706,937,12/11/2022 16:13,12/11/2022 16:16,12/11/2022 16:24,New York,Chicago,14.70167895,completed,64.01,64.01,cash,12/11/2022 17:03,4
10737,1834,1265,1/2/2022 11:45,1/2/2022 11:55,1/2/2022 12:02,Chicago,New York,14.53390831,cancelled,59.36,0,paypal,1/2/2022 12:39,4.6
10738,1491,1631,4/7/2024 10:43,4/7/2024 10:57,4/7/2024 11:19,Los Angeles,New York,15.24227323,completed,66.23,66.23,paypal,4/7/2024 11:25,4.7
10739,7090,278,3/15/2022 12:59,3/15/2022 13:14,3/15/2022 13:38,San Francisco,New York,2.473063492,completed,6.39,6.39,cash,3/15/2022 13:43,4.2
10741,2642,620,8/22/2021 11:58,8/22/2021 12:12,8/22/2021 12:36,Boston,New York,6.325574459,completed,21.14,21.14,Credit Card,8/22/2021 13:03,4.6
10742,9611,855,12/1/2023 23:31,12/1/2023 23:42,12/2/2023 0:39,New York,Los Angeles,4.523593523,completed,18.94,18.94,Credit Card,12/2/2023 0:43,5
10743,1013,1150,8/10/2021 11:14,8/10/2021 11:27,8/10/2021 11:44,New York,New York,2.982589136,complted,11.27,0,Credit Card,8/10/2021 12:04,4.1
10744,9312,1234,9/26/2021 7:54,9/26/2021 8:05,9/26/2021 8:42,San Francisco,Montreal,13.61427666,completed,62.94,62.94,paypal,9/26/2021 9:30,5
10745,5415,1903,6/7/2022 20:16,6/7/2022 20:22,6/7/2022 20:51,San Francisco,Chicago,7.605602297,cancelled,30.73,0,voucher,6/7/2022 21:21,5
10746,23,1933,8/20/2024 19:55,8/20/2024 20:06,8/20/2024 20:45,Toronto,Vancouver,0.776715921,completed,6,6,voucher,8/20/2024 20:57,4.3
10747,9849,946,12/28/2023 17:55,12/28/2023 17:56,12/28/2023 18:08,Toronto,Ottawa,2.78374986,completed,-17.95,-17.95,cash,12/28/2023 18:57,4
10748,691,1719,9/2/2024 13:59,9/2/2024 14:14,9/2/2024 14:36,Vancouver,Ottawa,1.286241565,completed,8.13,8.13,paypal,9/2/2024 14:40,4.9
10749,4900,1190,4/6/2024 6:12,4/6/2024 6:23,4/6/2024 6:30,Los Angeles,Toronto,13.03018629,completed,56.21,56.21,cash,4/6/2024 6:30,4
10750,8525,579,3/15/2023 4:43,3/15/2023 4:58,3/15/2023 5:36,Calgary,Chicago,0.677296283,completed,5.22,5.22,Credit Card,3/15/2023 5:59,3.8
10751,8300,1731,9/21/2024 5:56,9/21/2024 6:08,9/21/2024 6:17,Chicago,New York,17.04425417,completed,66.11,66.11,cash,9/21/2024 6:37,4.4
10752,3058,1950,12/27/2022 19:47,12/27/2022 19:50,12/27/2022 20:15,Calgary,Toronto,12.68221756,completed,55.38,55.38,paypal,12/27/2022 20:28,4.5
10753,4530,218,10/30/2022 16:08,10/30/2022 16:17,10/30/2022 16:58,Los Angeles,New York,18.59768601,complted,75.13,0,paypal,10/30/2022 17:01,4.4
10754,6608,717,10/22/2024 12:50,10/22/2024 12:58,10/22/2024 13:15,Toronto,Boston,9.699628419,cancelled,35.41,0,voucher,10/22/2024 13:22,4.6
10755,5568,182,5/26/2022 22:18,5/26/2022 22:24,5/26/2022 22:37,Ottawa,Vancouver,8.773783041,completed,34.72,34.72,cash,5/26/2022 23:10,4.1
10756,2156,1066,8/31/2022 21:20,8/31/2022 21:27,8/31/2022 22:02,Vancouver,Toronto,18.53554873,completed,75.41,75.41,cash,8/31/2022 22:41,3.9
10757,734,356,10/29/2021 3:15,10/29/2021 3:19,10/29/2021 4:18,Montreal,Calgary,15.55917333,completed,70.69,70.69,cash,10/29/2021 4:27,4
10758,7314,1087,2/12/2024 12:01,2/12/2024 12:14,2/12/2024 12:22,Calgary,Ottawa,5.424583991,completed,20.53,20.53,Credit Card,2/12/2024 13:19,5
10759,8157,1305,6/25/2023 3:21,6/25/2023 3:26,6/25/2023 4:02,Chicago,New York,10.32721488,completed,38.76,38.76,voucher,6/25/2023 4:43,4.8
10761,8835,791,12/24/2021 10:02,12/24/2021 10:16,12/24/2021 11:00,Chicago,Vancouver,16.68385798,cancelled,72.27,0,Credit Card,12/24/2021 11:31,4.7
10762,6524,1209,5/14/2024 12:19,5/14/2024 12:33,5/14/2024 13:18,Calgary,San Francisco,9.966818696,cancelled,43.62,0,voucher,5/14/2024 13:34,3.8
10763,3083,255,6/18/2021 22:33,6/18/2021 22:36,6/18/2021 22:59,New York,Ottawa,2.908024408,completed,13.39,13.39,voucher,6/18/2021 23:00,3.7
10764,8894,1523,8/25/2024 6:48,8/25/2024 6:55,8/25/2024 7:51,New York,San Francisco,17.47921508,completed,78.45,78.45,voucher,8/25/2024 8:43,4.4
10765,6816,1086,7/16/2023 23:39,7/16/2023 23:49,7/17/2023 0:14,Vancouver,New York,14.27293176,completed,63.21,63.21,Credit Card,7/17/2023 0:43,4.7
10766,1728,1058,7/26/2022 13:09,7/26/2022 13:13,7/26/2022 13:38,Montreal,San Francisco,4.138342426,completed,23.74,23.74,cash,7/26/2022 14:32,5
10767,1185,1711,9/5/2022 1:21,9/5/2022 1:35,9/5/2022 1:56,Chicago,Toronto,11.65073881,cancelled,45.7,0,voucher,9/5/2022 2:32,5
10768,7143,497,4/9/2024 16:56,4/9/2024 17:01,4/9/2024 17:31,Toronto,New York,14.13001603,completed,60.03,60.03,cash,4/9/2024 18:15,4
10769,8929,1715,11/26/2022 2:48,11/26/2022 2:54,11/26/2022 3:42,Ottawa,Calgary,8.432028036,completed,30.96,30.96,cash,11/26/2022 4:20,4.2
10770,7298,1100,5/1/2024 5:12,5/1/2024 5:27,5/1/2024 5:58,Boston,Calgary,7.133359017,completed,32.08,32.08,voucher,5/1/2024 6:06,4.7
10772,9031,286,12/9/2023 16:35,12/9/2023 16:50,12/9/2023 17:43,San Francisco,Calgary,17.4605739,completed,70.53,70.53,paypal,12/9/2023 18:35,3.5
10773,5474,179,9/10/2022 19:13,9/10/2022 19:14,9/10/2022 19:44,Toronto,San Francisco,10.61926007,completed,42.27,42.27,cash,9/10/2022 20:39,4.4
10774,3478,1764,12/25/2024 11:22,12/25/2024 11:28,12/25/2024 11:38,Ottawa,Los Angeles,4.784570072,completed,23.83,23.83,cash,12/25/2024 11:39,3.7
10775,618,2,8/19/2023 21:34,8/19/2023 21:42,8/19/2023 22:05,Montreal,Los Angeles,7.54967875,completed,38.69,38.69,paypal,8/19/2023 22:33,4.4
10776,8525,476,4/10/2022 20:29,4/10/2022 20:38,4/10/2022 20:55,Toronto,Toronto,16.37317161,cancelled,66.74,0,cash,4/10/2022 21:17,4.4
10777,6074,35,9/15/2022 10:34,9/15/2022 10:39,9/15/2022 11:04,Boston,Boston,1.646637752,completed,5.77,5.77,paypal,9/15/2022 11:25,4.9
10778,9741,1474,11/16/2024 11:50,11/16/2024 11:56,11/16/2024 12:27,Ottawa,Chicago,4.585730796,cancelled,28.25,0,voucher,11/16/2024 13:11,4.5
10779,211,211,12/17/2021 5:32,12/17/2021 5:41,12/17/2021 6:41,Los Angeles,Ottawa,15.33547914,completed,65.53,65.53,cash,12/17/2021 7:04,4.8
10780,9165,1959,11/4/2022 21:19,11/4/2022 21:34,11/4/2022 22:34,San Francisco,Montreal,14.49662595,cancelled,62.35,0,voucher,11/4/2022 23:33,5
10781,4690,1067,9/30/2024 16:52,9/30/2024 17:05,9/30/2024 17:10,Calgary,Los Angeles,3.405122597,completed,17.46,17.46,paypal,9/30/2024 17:22,3.9
10782,2246,1908,7/10/2024 11:13,7/10/2024 11:16,7/10/2024 11:55,Chicago,San Francisco,6.6300471,cancelled,30.85,0,Credit Card,7/10/2024 12:38,3.9
10783,4801,1303,5/18/2024 0:14,5/18/2024 0:29,5/18/2024 0:46,Chicago,Boston,12.81270583,completed,54.03,54.03,cash,5/18/2024 1:05,4.4
10784,2707,1931,10/11/2023 8:53,10/11/2023 9:03,10/11/2023 9:40,Chicago,Los Angeles,8.388531945,completed,34.49,34.49,voucher,10/11/2023 10:12,3.9
10785,5423,1321,5/27/2022 1:16,5/27/2022 1:18,5/27/2022 1:29,San Francisco,New York,18.21864864,completed,78.2,78.2,voucher,5/27/2022 1:51,4.5
10786,4469,1541,7/10/2024 1:43,7/10/2024 1:44,7/10/2024 1:49,New York,Montreal,17.1871699,complted,67.12,0,voucher,7/10/2024 2:18,4.5
10787,4665,957,12/20/2023 10:01,12/20/2023 10:16,12/20/2023 11:14,Toronto,Ottawa,15.22984578,completed,63.13,63.13,Credit Card,12/20/2023 11:31,4.7
10788,2472,72,7/7/2024 19:44,7/7/2024 19:55,7/7/2024 20:06,Toronto,Toronto,2.4295674,completed,11.8,11.8,cash,7/7/2024 20:26,5
10789,2399,1698,3/23/2023 3:36,3/23/2023 3:39,3/23/2023 4:39,New York,Los Angeles,11.94899773,completed,52.37,52.37,cash,3/23/2023 4:42,4.2
10790,6410,576,6/30/2021 0:44,6/30/2021 0:58,6/30/2021 1:41,Ottawa,New York,5.92168218,cancelled,27.1,0,paypal,6/30/2021 2:35,3.4
10791,3794,1192,10/16/2023 0:17,10/16/2023 0:31,10/16/2023 1:19,Vancouver,New York,9.451079324,complted,37.28,0,paypal,10/16/2023 1:55,3.8
10792,7841,1526,8/8/2024 17:04,8/8/2024 17:17,8/8/2024 18:11,New York,San Francisco,10.13458933,completed,37.65,37.65,voucher,8/8/2024 18:50,5
10794,2640,206,7/16/2023 21:36,7/16/2023 21:47,7/16/2023 22:32,Ottawa,Ottawa,9.513216598,completed,43.34,43.34,voucher,7/16/2023 22:50,4
10795,5715,1875,9/16/2021 2:39,9/16/2021 2:45,9/16/2021 3:45,San Francisco,Vancouver,13.74476493,cancelled,56.19,0,voucher,9/16/2021 3:45,5
10796,7218,1094,4/20/2023 22:00,4/20/2023 22:04,4/20/2023 22:32,Ottawa,Ottawa,13.35330011,completed,53.23,53.23,Credit Card,4/20/2023 22:47,4.5
10797,4746,558,12/8/2022 0:47,12/8/2022 0:50,12/8/2022 1:37,Los Angeles,Toronto,18.06951918,cancelled,72.05,0,paypal,12/8/2022 2:18,4.3
10798,1983,1757,7/26/2021 4:33,7/26/2021 4:34,7/26/2021 5:14,Montreal,Los Angeles,12.78785092,completed,52.92,52.92,paypal,7/26/2021 5:47,4.4
10799,5251,12,6/24/2023 3:44,6/24/2023 3:54,6/24/2023 3:59,Vancouver,New York,16.18675979,completed,70,70,cash,6/24/2023 4:47,4.3
10801,6562,438,10/7/2024 1:34,10/7/2024 1:39,10/7/2024 2:00,Toronto,Los Angeles,13.84418457,completed,51.99,51.99,cash,10/7/2024 2:53,3.8
10802,3772,1949,8/27/2022 8:26,8/27/2022 8:39,8/27/2022 8:50,Chicago,San Francisco,6.164017548,completed,30.85,30.85,paypal,8/27/2022 9:29,5
10803,3316,872,12/11/2024 18:40,12/11/2024 18:41,12/11/2024 18:53,Chicago,Vancouver,14.01816894,completed,53.15,53.15,Credit Card,12/11/2024 19:20,4.1
10804,8637,372,12/13/2022 15:31,12/13/2022 15:32,12/13/2022 16:15,Toronto,Vancouver,5.896827271,completed,30.44,30.44,cash,12/13/2022 16:53,4.7
10805,2695,1879,12/16/2024 22:01,12/16/2024 22:12,12/16/2024 23:10,San Francisco,New York,3.864938422,completed,20.61,20.61,paypal,12/16/2024 23:33,3.7
10806,6600,484,6/19/2024 0:22,6/19/2024 0:34,6/19/2024 0:59,Montreal,Calgary,18.00738191,complted,81.74,0,Credit Card,6/19/2024 1:36,4.6
10807,7530,1211,12/11/2024 16:16,12/11/2024 16:29,12/11/2024 16:57,Los Angeles,Chicago,13.56456684,completed,60.96,60.96,cash,12/11/2024 17:12,3.9
10809,6944,1230,10/5/2024 23:44,10/5/2024 23:51,10/6/2024 0:26,New York,Calgary,8.127555395,completed,37.6,37.6,cash,10/6/2024 0:45,5
10810,3775,1112,12/13/2022 1:51,12/13/2022 2:00,12/13/2022 2:13,Los Angeles,New York,14.59604558,cancelled,60.57,0,paypal,12/13/2022 2:56,4.6
10811,4852,68,4/17/2024 20:15,4/17/2024 20:28,4/17/2024 20:36,Toronto,Vancouver,7.170641381,complted,27.33,0,cash,4/17/2024 21:10,5
10812,7345,822,3/22/2022 18:20,3/22/2022 18:21,3/22/2022 18:26,Boston,Calgary,4.623013161,completed,16.29,16.29,paypal,3/22/2022 19:08,5
10814,4154,535,10/30/2021 7:46,10/30/2021 7:50,10/30/2021 8:23,San Francisco,Ottawa,11.06664844,completed,46.46,46.46,Credit Card,10/30/2021 8:31,4.2
10815,5671,860,2/26/2023 9:59,2/26/2023 10:08,2/26/2023 11:04,Ottawa,Montreal,4.150769881,completed,16.42,16.42,Credit Card,2/26/2023 11:14,4.8
10816,2705,986,8/31/2024 11:09,8/31/2024 11:13,8/31/2024 11:34,Vancouver,New York,6.797817739,completed,28.87,28.87,voucher,8/31/2024 12:22,3.9
10817,4614,887,10/11/2021 11:41,10/11/2021 11:47,10/11/2021 12:31,Ottawa,Ottawa,8.972622317,completed,45.61,45.61,Credit Card,10/11/2021 13:17,4.8
10818,8479,1158,10/26/2022 3:48,10/26/2022 3:57,10/26/2022 4:52,Montreal,Chicago,16.92619335,completed,63.68,63.68,paypal,10/26/2022 5:50,5
10819,5520,1717,10/24/2023 20:40,10/24/2023 20:46,10/24/2023 20:52,Montreal,Vancouver,11.65695254,completed,52.56,52.56,voucher,10/24/2023 21:38,4.7
10820,2153,473,8/27/2022 16:22,8/27/2022 16:23,8/27/2022 17:01,Boston,Los Angeles,7.649098388,cancelled,39.91,0,paypal,8/27/2022 17:10,3.7
10821,3116,1806,11/24/2021 19:10,11/24/2021 19:20,11/24/2021 19:30,Ottawa,Ottawa,8.13998285,completed,36.6,36.6,paypal,11/24/2021 19:45,3.7
10822,8464,1799,10/12/2022 10:07,10/12/2022 10:10,10/12/2022 10:56,Vancouver,Vancouver,4.17562479,cancelled,18.29,0,voucher,10/12/2022 11:46,5
10823,505,283,5/14/2023 15:46,5/14/2023 15:54,5/14/2023 16:15,Calgary,Ottawa,3.628816782,completed,12.89,12.89,Credit Card,5/14/2023 16:47,5
10824,2848,1104,1/6/2024 3:30,1/6/2024 3:33,1/6/2024 3:53,Toronto,Boston,3.206283321,completed,17.97,17.97,voucher,1/6/2024 4:23,4.4
10825,9569,1859,12/14/2022 17:14,12/14/2022 17:29,12/14/2022 18:10,Ottawa,Toronto,10.88645035,completed,40.53,40.53,Credit Card,12/14/2022 18:35,4.6
10826,1018,891,9/6/2023 14:27,9/6/2023 14:33,9/6/2023 15:23,Los Angeles,Boston,9.196316502,completed,46.6,46.6,paypal,9/6/2023 15:59,4.9
10827,1724,919,10/8/2024 22:11,10/8/2024 22:25,10/8/2024 22:49,Ottawa,Montreal,1.516149477,completed,15.23,15.23,voucher,10/8/2024 23:23,4.3
10828,6384,1110,4/26/2022 8:14,4/26/2022 8:25,4/26/2022 8:57,Vancouver,Toronto,18.34292319,cancelled,69.94,0,cash,4/26/2022 9:39,5
10829,4669,933,10/2/2024 13:10,10/2/2024 13:12,10/2/2024 13:36,Boston,Ottawa,10.73732089,completed,50.3,50.3,voucher,10/2/2024 14:18,3.8
10830,6837,238,10/6/2023 10:50,10/6/2023 11:05,10/6/2023 11:41,Chicago,San Francisco,1.615569115,completed,8.84,8.84,Credit Card,10/6/2023 12:38,4.6
10831,5178,501,6/16/2023 10:30,6/16/2023 10:35,6/16/2023 11:09,Vancouver,Chicago,3.461046143,completed,21.24,21.24,voucher,6/16/2023 11:17,5
10832,1032,464,12/19/2021 11:00,12/19/2021 11:12,12/19/2021 12:06,Boston,Montreal,13.31601775,completed,61.75,61.75,cash,12/19/2021 12:16,4.6
10833,3542,594,9/26/2023 9:27,9/26/2023 9:33,9/26/2023 10:05,San Francisco,Calgary,3.100649956,completed,14.82,14.82,paypal,9/26/2023 10:19,4.7
10835,7867,1960,12/16/2021 17:22,12/16/2021 17:34,12/16/2021 17:39,Boston,Boston,17.62834454,cancelled,72.91,0,cash,12/16/2021 17:57,4.6
10837,7894,69,7/28/2023 8:05,7/28/2023 8:11,7/28/2023 9:10,New York,Toronto,4.405532703,completed,22.83,22.83,cash,7/28/2023 9:14,4.7
10838,2285,977,5/7/2022 0:40,5/7/2022 0:46,5/7/2022 1:32,Chicago,Montreal,11.09771708,completed,51.33,51.33,cash,5/7/2022 2:24,4.3
10839,4276,111,4/21/2024 22:11,4/21/2024 22:25,4/21/2024 22:51,Vancouver,New York,14.60225931,completed,55.2,55.2,paypal,4/21/2024 23:11,3.5
10840,4069,842,1/22/2022 1:07,1/22/2022 1:10,1/22/2022 1:31,Ottawa,Boston,17.17474244,completed,67.81,67.81,paypal,1/22/2022 2:29,4.8
10841,4472,1437,9/20/2024 20:57,9/20/2024 21:03,9/20/2024 21:37,Toronto,Los Angeles,11.61967018,completed,51.28,51.28,paypal,9/20/2024 22:32,4.4
10842,6739,1413,6/2/2023 21:38,6/2/2023 21:48,6/2/2023 21:58,San Francisco,Ottawa,9.159034138,completed,42.89,42.89,voucher,6/2/2023 22:56,4.7
10843,5597,118,2/11/2022 0:07,2/11/2022 0:14,2/11/2022 0:24,Montreal,Toronto,11.68180745,completed,42.98,42.98,voucher,2/11/2022 0:39,3.9
10844,3533,375,2/4/2023 11:13,2/4/2023 11:27,2/4/2023 11:39,San Francisco,Vancouver,6.120521456,completed,23.75,23.75,voucher,2/4/2023 12:29,5
10845,8920,656,8/28/2022 15:28,8/28/2022 15:32,8/28/2022 16:23,New York,Montreal,12.35910373,completed,55.29,55.29,paypal,8/28/2022 16:37,4.5
